resv_status,rn,adults,child,baby,room_type,id_client,oos,hk_Full_stay,checkout_year,checkout_month,checkout_day,checkout_day_name,hk_half_stay,total_HK
1,7,2,0,0,0,12783590,1,1,2022,12,19,2,0.5,1.5
1,7,4,4,0,3,13768760,1,1,2023,5,15,2,0.5,1.5
1,6,3,0,0,1,13758172,1,1,2023,6,22,5,0.5,1.5
1,4,2,0,0,0,14534736,1,1,2023,6,24,7,0.5,1.5
1,8,2,0,0,1,14829565,1,2,2023,5,17,4,1.0,3.0
1,6,2,0,0,0,15026316,1,1,2023,9,13,4,0.5,1.5
1,4,2,0,0,0,19076633,1,1,2023,12,30,7,0.5,1.5
1,6,1,0,0,1,17883368,1,1,2023,10,9,2,0.5,1.5
1,3,1,0,0,0,19349747,1,1,2024,1,21,1,0.0,1.0
1,6,1,0,0,0,18628849,1,1,2023,11,24,6,0.5,1.5
1,2,2,0,0,0,17546773,1,1,2023,9,12,3,0.0,1.0
1,4,2,0,0,0,17499433,1,1,2023,9,22,6,0.5,1.5
1,1,4,0,0,1,17843350,1,1,2023,10,18,4,0.0,1.0
1,4,1,1,0,0,17881564,1,1,2023,10,29,1,0.5,1.5
1,2,1,0,0,0,18525063,1,1,2023,11,12,1,0.0,1.0
1,2,2,0,0,0,19079262,1,1,2024,1,12,6,0.0,1.0
1,11,2,0,0,1,17805868,1,2,2023,10,13,6,1.0,3.0
1,4,2,0,0,1,19427208,1,1,2024,1,15,2,0.5,1.5
1,1,2,0,0,1,19460137,1,1,2024,2,8,5,0.0,1.0
1,8,2,0,0,1,19596780,1,2,2024,1,31,4,1.0,3.0
1,3,2,0,0,0,18098683,1,1,2023,11,2,5,0.0,1.0
1,12,2,0,0,0,18348851,1,2,2023,11,21,3,1.5,3.5
1,5,1,0,0,0,17969341,1,1,2023,10,11,4,0.5,1.5
1,8,2,0,0,1,18150798,1,2,2023,11,21,3,1.0,3.0
1,7,2,0,0,0,19644793,1,1,2024,2,4,1,0.5,1.5
1,9,2,0,0,0,18149126,1,2,2023,11,9,5,1.0,3.0
1,14,2,0,0,1,18279331,1,2,2023,11,9,5,1.5,3.5
1,24,2,0,0,0,18352671,1,4,2023,12,14,5,3.0,7.0
1,1,1,0,0,0,8119795,1,1,2021,12,1,4,0.0,1.0
1,1,1,0,0,0,8119795,1,1,2021,12,2,5,0.0,1.0
1,1,1,0,0,0,8119795,1,1,2021,12,3,6,0.0,1.0
1,1,2,0,0,0,8722001,1,1,2022,2,23,4,0.0,1.0
1,1,1,0,0,0,12607010,1,1,2022,11,16,4,0.0,1.0
1,10,1,0,0,0,12607010,1,2,2022,11,26,7,1.0,3.0
1,3,1,0,0,0,12607010,1,1,2022,11,29,3,0.0,1.0
1,2,1,0,0,0,12466471,1,1,2022,12,12,2,0.0,1.0
1,4,2,0,0,0,12660079,1,1,2023,1,12,5,0.5,1.5
1,4,2,0,0,0,12660079,1,1,2023,1,16,2,0.5,1.5
1,4,2,0,0,1,13907238,1,1,2023,3,31,6,0.5,1.5
1,2,1,0,0,0,13396525,1,1,2023,5,13,7,0.0,1.0
1,1,2,1,0,1,16035319,1,1,2023,7,9,1,0.0,1.0
1,1,1,0,0,1,18760350,1,1,2023,12,11,2,0.0,1.0
1,1,2,0,0,0,17111293,1,1,2023,8,21,2,0.0,1.0
1,4,2,0,0,1,13739233,1,1,2023,3,2,5,0.5,1.5
1,7,2,0,0,1,13205580,1,1,2023,2,6,2,0.5,1.5
1,3,2,0,0,0,11562238,1,1,2022,8,31,4,0.0,1.0
1,2,1,0,0,0,12782090,1,1,2022,12,9,6,0.0,1.0
1,1,2,1,0,1,9821189,1,1,2022,5,29,1,0.0,1.0
1,4,3,1,0,1,14431658,1,1,2023,4,15,7,0.5,1.5
1,2,4,0,0,1,7920415,1,1,2021,11,1,2,0.0,1.0
1,1,4,3,0,3,13462583,1,1,2023,2,6,2,0.0,1.0
1,2,2,0,0,0,12275359,1,1,2022,10,27,5,0.0,1.0
1,3,2,0,0,0,11193661,1,1,2022,9,27,3,0.0,1.0
1,1,2,0,0,1,14840856,1,1,2023,5,7,1,0.0,1.0
1,11,2,0,0,0,7643141,1,2,2021,10,15,6,1.0,3.0
1,2,2,0,0,0,11589498,1,1,2022,8,26,6,0.0,1.0
1,1,2,0,0,0,8722001,1,1,2022,2,22,3,0.0,1.0
1,3,2,0,0,0,16613194,1,1,2024,1,21,1,0.0,1.0
1,2,4,0,0,1,14675819,1,1,2023,5,1,2,0.0,1.0
1,30,2,0,0,0,12780568,1,4,2023,4,1,7,3.5,7.5
1,5,1,0,0,0,9892092,1,1,2022,8,1,2,0.5,1.5
1,1,2,0,0,0,12032863,1,1,2022,9,25,1,0.0,1.0
1,7,2,0,0,0,12660079,1,1,2023,1,8,1,0.5,1.5
1,1,2,0,0,0,11985068,1,1,2022,9,22,5,0.0,1.0
1,1,2,0,0,0,13900148,1,1,2023,3,10,6,0.0,1.0
1,17,2,0,0,1,13907238,1,3,2023,3,27,2,2.0,5.0
1,1,2,0,0,0,8774349,1,1,2022,2,27,1,0.0,1.0
1,7,2,0,0,1,13604570,1,1,2023,2,26,1,0.5,1.5
1,6,1,1,0,1,14249702,1,1,2023,4,6,5,0.5,1.5
1,5,2,2,0,1,12338446,1,1,2022,10,25,3,0.5,1.5
1,2,2,2,0,1,14072209,1,1,2023,7,19,4,0.0,1.0
1,3,2,0,0,0,14076352,1,1,2023,6,19,2,0.0,1.0
1,1,5,1,0,3,11955417,1,1,2022,9,26,2,0.0,1.0
1,2,4,0,0,1,9822696,1,1,2022,6,12,1,0.0,1.0
1,1,2,0,0,0,13967436,1,1,2023,3,17,6,0.0,1.0
1,9,2,0,0,0,12995235,1,2,2023,2,15,4,1.0,3.0
1,2,2,1,0,1,16035319,1,1,2023,7,8,7,0.0,1.0
1,3,1,0,0,0,12948094,1,1,2023,1,2,2,0.0,1.0
1,1,8,0,0,3,9296064,1,1,2022,5,6,6,0.0,1.0
1,7,1,0,0,0,12565294,1,1,2022,11,21,2,0.5,1.5
1,4,2,0,0,0,14536517,1,1,2023,4,27,5,0.5,1.5
1,1,1,0,0,0,12675300,1,1,2022,11,25,6,0.0,1.0
1,2,2,0,0,0,16668494,1,1,2023,9,30,7,0.0,1.0
1,1,4,0,0,1,13068056,1,1,2023,1,7,7,0.0,1.0
1,1,2,0,0,0,11016804,1,1,2022,7,23,7,0.0,1.0
1,4,4,0,0,1,14330919,1,1,2023,6,19,2,0.5,1.5
1,5,1,0,0,0,12764237,1,1,2022,12,10,7,0.5,1.5
1,4,4,0,0,1,14865936,1,1,2023,6,19,2,0.5,1.5
1,1,2,0,0,0,10119157,1,1,2022,6,18,7,0.0,1.0
1,5,1,0,0,0,12683820,1,1,2022,11,30,4,0.5,1.5
1,1,2,0,0,0,12099605,1,1,2022,10,1,7,0.0,1.0
1,5,1,0,0,1,12041960,1,1,2022,12,2,6,0.5,1.5
1,3,3,0,0,1,15815089,1,1,2023,8,31,5,0.0,1.0
1,1,5,0,0,2,9758380,1,1,2022,6,3,6,0.0,1.0
1,2,2,0,0,0,12793742,1,1,2023,7,18,3,0.0,1.0
1,15,2,0,0,0,13396525,1,2,2023,5,11,5,1.5,3.5
1,5,2,0,0,0,10966510,1,1,2022,10,15,7,0.5,1.5
1,3,1,0,0,0,14008409,1,1,2023,3,30,5,0.0,1.0
1,1,2,0,0,0,10151151,1,1,2022,7,14,5,0.0,1.0
1,6,1,0,0,0,12466471,1,1,2022,11,7,2,0.5,1.5
1,4,2,0,0,0,13202534,1,1,2023,4,20,5,0.5,1.5
1,3,2,0,0,1,10202876,1,1,2022,9,20,3,0.0,1.0
1,8,2,0,0,1,8135321,1,2,2021,12,12,1,1.0,3.0
1,1,2,0,0,1,12674426,1,1,2022,11,27,1,0.0,1.0
1,1,6,0,0,2,10458816,1,1,2022,7,4,2,0.0,1.0
1,2,4,2,0,2,10009859,1,1,2022,7,20,4,0.0,1.0
1,3,3,0,0,1,11732516,1,1,2022,9,28,4,0.0,1.0
1,7,2,0,0,0,9034824,1,1,2022,6,6,2,0.5,1.5
1,2,2,0,0,0,10417275,1,1,2022,9,30,6,0.0,1.0
1,4,4,0,0,1,14331019,1,1,2023,6,19,2,0.5,1.5
1,3,3,0,0,1,11998767,1,1,2022,10,12,4,0.0,1.0
1,3,4,0,0,1,15294886,1,1,2023,8,25,6,0.0,1.0
1,1,4,2,0,3,13258531,1,1,2023,2,15,4,0.0,1.0
1,1,2,0,0,0,11031900,1,1,2022,8,31,4,0.0,1.0
1,1,3,0,0,1,15354073,1,1,2023,6,4,1,0.0,1.0
1,5,1,0,0,0,12721067,1,1,2022,12,5,2,0.5,1.5
1,1,1,0,0,0,8059696,1,1,2021,11,21,1,0.0,1.0
1,6,2,0,0,1,9766907,1,1,2022,5,31,3,0.5,1.5
1,1,3,0,0,1,13709287,1,1,2023,4,5,4,0.0,1.0
1,2,2,2,0,1,10185388,1,1,2022,8,31,4,0.0,1.0
1,1,5,0,0,2,9794647,1,1,2022,5,29,1,0.0,1.0
1,4,2,0,0,0,19588265,1,1,2024,6,6,5,0.5,1.5
1,2,2,0,0,1,18760350,1,1,2023,12,10,1,0.0,1.0
1,1,2,0,0,1,17997780,1,1,2023,10,6,6,0.0,1.0
1,1,2,0,0,0,18108782,1,1,2023,10,15,1,0.0,1.0
1,1,4,0,0,2,18784353,1,1,2024,1,6,7,0.0,1.0
1,2,2,1,0,1,18494818,1,1,2023,11,12,1,0.0,1.0
1,1,2,0,0,0,18666800,1,1,2023,11,23,5,0.0,1.0
1,2,2,0,0,0,18496092,1,1,2023,11,10,6,0.0,1.0
1,1,1,0,0,0,18373121,1,1,2023,10,31,3,0.0,1.0
1,1,2,2,0,1,18622111,1,1,2023,11,19,1,0.0,1.0
1,3,2,0,0,1,17938393,1,1,2023,10,16,2,0.0,1.0
1,3,2,0,0,0,18608338,1,1,2023,11,19,1,0.0,1.0
1,1,2,0,0,1,18545407,1,1,2023,11,12,1,0.0,1.0
1,3,2,0,0,1,19517082,1,1,2024,1,21,1,0.0,1.0
1,4,1,0,0,1,18613182,1,1,2023,11,23,5,0.5,1.5
1,6,1,0,0,1,18421018,1,1,2023,11,19,1,0.5,1.5
1,2,2,0,0,1,18117276,1,1,2023,10,24,3,0.0,1.0
1,2,2,0,0,0,19662575,1,1,2024,2,18,1,0.0,1.0
1,3,2,0,0,1,9701868,1,1,2022,5,26,5,0.0,1.0
1,3,2,0,0,1,9701868,1,1,2022,5,26,5,0.0,1.0
1,4,2,0,0,1,12852329,1,1,2023,2,21,3,0.5,1.5
1,3,3,0,0,1,12321424,1,1,2022,11,1,3,0.0,1.0
1,1,1,0,0,1,14581521,1,1,2023,5,16,3,0.0,1.0
1,1,2,0,0,1,9263572,1,1,2022,5,10,3,0.0,1.0
1,1,1,0,0,1,13314062,1,1,2023,1,27,6,0.0,1.0
1,2,3,0,0,1,18639122,1,1,2023,11,20,2,0.0,1.0
1,2,2,0,0,0,10278116,1,1,2022,9,12,2,0.0,1.0
1,1,5,0,0,2,9896161,1,1,2022,7,11,2,0.0,1.0
1,26,2,0,0,1,13219649,1,4,2023,3,27,2,3.0,7.0
1,2,2,0,0,0,15079068,1,1,2023,5,23,3,0.0,1.0
1,1,1,0,0,0,17284758,1,1,2023,9,6,4,0.0,1.0
1,7,1,0,0,1,7663698,1,1,2021,10,4,2,0.5,1.5
1,4,1,0,0,0,15067986,1,1,2023,5,27,7,0.5,1.5
1,5,2,0,0,0,14024207,1,1,2023,5,10,4,0.5,1.5
1,28,1,0,0,1,17330199,1,4,2023,10,21,7,3.5,7.5
1,2,1,0,0,1,13314062,1,1,2023,1,26,5,0.0,1.0
1,5,2,0,0,0,13684718,1,1,2023,9,24,1,0.5,1.5
1,2,2,0,0,0,13843715,1,1,2023,4,10,2,0.0,1.0
1,1,2,2,0,1,12101156,1,1,2022,10,11,3,0.0,1.0
1,3,2,0,0,0,12508251,1,1,2022,11,28,2,0.0,1.0
1,5,2,0,0,0,13163004,1,1,2023,5,7,1,0.5,1.5
1,2,1,0,0,0,12387342,1,1,2023,1,6,6,0.0,1.0
1,29,2,0,0,0,12666549,1,4,2024,3,22,6,3.5,7.5
1,1,2,0,0,0,9263572,1,1,2022,5,8,1,0.0,1.0
1,32,2,0,0,1,12666549,1,5,2023,3,31,6,4.0,9.0
1,1,2,0,0,0,15274203,1,1,2023,9,25,2,0.0,1.0
1,1,4,0,0,1,10812557,1,1,2022,7,25,2,0.0,1.0
1,1,3,2,0,2,10812557,1,1,2022,7,25,2,0.0,1.0
1,2,1,0,0,0,11727343,1,1,2022,9,25,1,0.0,1.0
1,4,2,0,0,0,10082863,1,1,2022,7,20,4,0.5,1.5
1,2,2,0,0,1,14804171,1,1,2023,5,11,5,0.0,1.0
1,2,3,0,0,1,10218150,1,1,2022,8,13,7,0.0,1.0
1,2,4,0,0,1,16390849,1,1,2023,7,23,1,0.0,1.0
1,2,4,0,0,1,14859671,1,1,2023,6,11,1,0.0,1.0
1,1,2,0,0,0,9935729,1,1,2022,8,31,4,0.0,1.0
1,1,2,0,0,0,10386275,1,1,2022,7,11,2,0.0,1.0
1,3,2,0,0,0,13199417,1,1,2023,2,8,4,0.0,1.0
1,1,2,0,0,1,9539314,1,1,2022,5,9,2,0.0,1.0
1,1,4,0,0,1,15029108,1,1,2023,7,5,4,0.0,1.0
1,1,4,1,0,2,10368916,1,1,2022,7,18,2,0.0,1.0
1,30,2,0,0,1,10442201,1,4,2023,3,31,6,3.5,7.5
1,4,2,0,0,0,18248400,1,1,2023,11,11,7,0.5,1.5
1,7,2,0,0,1,18641897,1,1,2024,2,10,7,0.5,1.5
1,4,2,0,0,1,19629849,1,1,2024,3,7,5,0.5,1.5
1,6,2,0,0,1,18057006,1,1,2023,10,31,3,0.5,1.5
1,7,2,0,0,1,19360891,1,1,2024,1,14,1,0.5,1.5
1,1,8,0,0,3,7481210,1,1,2021,9,7,3,0.0,1.0
1,7,2,0,0,0,9069753,1,1,2022,8,18,5,0.5,1.5
1,4,2,0,0,1,13423956,1,1,2023,2,10,6,0.5,1.5
1,1,1,0,0,1,9615050,1,1,2022,5,16,2,0.0,1.0
1,4,2,0,0,0,9150066,1,1,2022,7,11,2,0.5,1.5
1,5,8,0,0,3,9173945,1,1,2022,5,27,6,0.5,1.5
1,1,3,0,0,1,13884871,1,1,2023,3,9,5,0.0,1.0
1,2,2,0,0,0,11625195,1,1,2022,8,26,6,0.0,1.0
1,5,2,0,0,0,9723734,1,1,2022,5,28,7,0.5,1.5
1,3,2,0,0,0,14960991,1,1,2023,6,4,1,0.0,1.0
1,1,2,0,0,0,12395524,1,1,2022,10,26,4,0.0,1.0
1,1,2,0,0,0,19075527,1,1,2024,2,4,1,0.0,1.0
1,1,5,1,0,3,19075527,1,1,2024,2,4,1,0.0,1.0
1,1,1,0,0,0,13758143,1,1,2023,3,1,4,0.0,1.0
1,1,1,0,0,0,13758143,1,1,2023,2,28,3,0.0,1.0
1,1,2,0,0,0,16227187,1,1,2023,8,20,1,0.0,1.0
1,2,2,0,0,1,14698961,1,1,2023,5,22,2,0.0,1.0
1,2,5,0,0,2,9323172,1,1,2022,5,2,2,0.0,1.0
1,1,4,0,0,1,9697647,1,1,2022,6,1,4,0.0,1.0
1,3,4,0,0,1,9692724,1,1,2022,6,14,3,0.0,1.0
1,7,2,0,0,1,13725222,1,1,2023,3,17,6,0.5,1.5
1,1,1,0,0,0,9479573,1,1,2022,5,2,2,0.0,1.0
1,4,1,0,0,0,18311771,1,1,2023,11,18,7,0.5,1.5
1,1,2,0,0,0,18939167,1,1,2023,12,23,7,0.0,1.0
1,7,1,2,0,1,14288910,1,1,2023,4,10,2,0.5,1.5
1,6,1,0,0,0,12590079,1,1,2022,11,20,1,0.5,1.5
1,2,1,0,0,1,13198825,1,1,2023,1,29,1,0.0,1.0
1,3,1,0,0,1,18959805,1,1,2024,1,11,5,0.0,1.0
1,1,1,0,0,0,15205487,1,1,2023,5,28,1,0.0,1.0
1,1,4,0,0,1,16592570,1,1,2023,10,8,1,0.0,1.0
1,1,2,0,0,1,16592570,1,1,2023,10,8,1,0.0,1.0
1,1,2,0,0,1,16592570,1,1,2023,10,8,1,0.0,1.0
1,1,2,0,0,1,16592570,1,1,2023,10,8,1,0.0,1.0
1,5,3,0,0,1,13670184,1,1,2023,3,21,3,0.5,1.5
1,2,3,0,0,1,11389926,1,1,2022,8,21,1,0.0,1.0
1,8,3,0,0,1,14018960,1,2,2023,6,18,1,1.0,3.0
1,1,1,0,0,1,19122532,1,1,2024,1,2,3,0.0,1.0
1,3,2,0,0,0,8238968,1,1,2021,12,26,1,0.0,1.0
1,2,2,0,0,0,9692014,1,1,2022,6,5,1,0.0,1.0
1,4,2,0,0,0,14283928,1,1,2023,4,6,5,0.5,1.5
1,3,2,0,0,0,14802054,1,1,2023,8,24,5,0.0,1.0
1,2,2,0,0,0,14610000,1,1,2023,4,24,2,0.0,1.0
1,7,2,0,0,1,15007845,1,1,2023,6,9,6,0.5,1.5
1,3,6,0,0,2,11011267,1,1,2022,7,29,6,0.0,1.0
1,3,1,0,0,0,12839678,1,1,2022,12,18,1,0.0,1.0
1,4,2,0,0,0,17283905,1,1,2023,9,18,2,0.5,1.5
1,7,2,0,0,1,14302864,1,1,2023,5,15,2,0.5,1.5
1,4,2,0,0,0,14590140,1,1,2023,8,7,2,0.5,1.5
1,12,1,0,0,1,9220141,1,2,2022,5,16,2,1.5,3.5
1,3,2,0,0,0,13913141,1,1,2023,3,14,3,0.0,1.0
1,7,2,0,0,0,13210330,1,1,2023,7,17,2,0.5,1.5
1,5,2,0,0,0,13929094,1,1,2023,8,16,4,0.5,1.5
1,10,2,0,0,1,17912247,1,2,2023,11,11,7,1.0,3.0
1,4,1,0,0,0,19293705,1,1,2024,2,24,7,0.5,1.5
1,2,1,1,0,1,18325607,1,1,2023,11,19,1,0.0,1.0
1,7,1,0,0,0,19432856,1,1,2024,3,12,3,0.5,1.5
1,4,2,0,0,1,18039626,1,1,2023,12,10,1,0.5,1.5
1,1,2,0,0,1,19351735,1,1,2024,1,10,4,0.0,1.0
1,7,4,0,0,2,18056484,1,1,2023,11,25,7,0.5,1.5
1,3,1,0,0,0,19122532,1,1,2024,1,1,2,0.0,1.0
1,7,2,3,0,2,17598327,1,1,2023,10,24,3,0.5,1.5
1,4,2,0,0,0,18241067,1,1,2023,11,15,4,0.5,1.5
1,2,2,0,0,0,16893471,1,1,2023,8,19,7,0.0,1.0
1,1,4,0,0,1,9346848,1,1,2022,7,28,5,0.0,1.0
1,3,1,0,0,0,19167654,1,1,2024,1,20,7,0.0,1.0
1,6,2,0,0,1,13051945,1,1,2023,2,18,7,0.5,1.5
1,1,2,0,0,0,13567119,1,1,2023,2,18,7,0.0,1.0
1,2,1,0,0,0,14869601,1,1,2023,5,10,4,0.0,1.0
1,8,2,0,0,0,19167654,1,2,2024,1,17,4,1.0,3.0
1,2,1,0,0,0,12637735,1,1,2022,11,21,2,0.0,1.0
1,4,2,0,0,1,11624540,1,1,2022,9,11,1,0.5,1.5
1,1,1,0,0,0,14766541,1,1,2023,5,2,3,0.0,1.0
1,7,1,0,0,1,5981900,1,1,2020,10,17,7,0.5,1.5
1,7,1,0,0,1,5981900,1,1,2020,10,17,7,0.5,1.5
1,7,4,0,0,2,5981900,1,1,2021,6,26,7,0.5,1.5
1,7,4,0,0,2,6092479,1,1,2021,6,19,7,0.5,1.5
1,2,2,0,0,0,7110727,1,1,2021,8,29,1,0.0,1.0
1,7,1,0,0,2,5981900,1,1,2022,6,18,7,0.5,1.5
1,7,6,0,0,2,6092479,1,1,2022,6,25,7,0.5,1.5
1,1,2,0,0,1,9571594,1,1,2022,5,11,4,0.0,1.0
1,2,1,0,0,1,9210494,1,1,2022,6,8,4,0.0,1.0
1,1,2,0,0,1,12059821,1,1,2022,10,11,3,0.0,1.0
1,2,2,0,0,0,12545782,1,1,2022,12,5,2,0.0,1.0
1,7,1,0,0,2,5981900,1,1,2023,7,1,7,0.5,1.5
1,7,1,0,0,2,6092479,1,1,2023,6,24,7,0.5,1.5
1,1,1,0,0,0,13023588,1,1,2023,1,7,7,0.0,1.0
1,1,1,0,0,0,13023588,1,1,2023,1,8,1,0.0,1.0
1,1,1,0,0,1,13683911,1,1,2023,2,23,5,0.0,1.0
1,1,1,0,0,0,14189696,1,1,2023,3,30,5,0.0,1.0
1,3,1,0,0,0,17604582,1,1,2023,9,16,7,0.0,1.0
1,4,2,0,0,1,17610341,1,1,2023,12,10,1,0.5,1.5
1,2,1,0,0,1,17798220,1,1,2023,9,26,3,0.0,1.0
1,3,1,0,0,1,6092479,1,1,2023,10,4,4,0.0,1.0
1,1,1,0,0,1,17798220,1,1,2023,9,27,4,0.0,1.0
1,1,2,0,0,1,17987613,1,1,2023,10,6,6,0.0,1.0
1,1,1,0,0,1,17634976,1,1,2023,10,15,1,0.0,1.0
1,2,1,0,0,0,17948702,1,1,2023,10,31,3,0.0,1.0
1,7,1,0,0,2,6092479,1,1,2024,6,22,7,0.5,1.5
1,7,1,0,0,2,5981900,1,1,2024,6,29,7,0.5,1.5
1,3,1,0,0,0,18666511,1,1,2023,11,25,7,0.0,1.0
1,4,2,0,0,0,18763340,1,1,2023,12,10,1,0.5,1.5
1,2,1,0,0,2,18671271,1,1,2023,8,22,3,0.0,1.0
1,2,2,0,0,0,17332909,1,1,2023,9,14,5,0.0,1.0
1,4,2,0,0,0,17128802,1,1,2023,9,1,6,0.5,1.5
1,2,5,0,0,2,17386161,1,1,2023,10,22,1,0.0,1.0
1,2,1,0,0,0,17109453,1,1,2023,8,22,3,0.0,1.0
1,5,1,0,0,1,13395868,1,1,2023,2,8,4,0.5,1.5
1,4,2,0,0,0,14975274,1,1,2023,6,16,6,0.5,1.5
1,3,2,2,0,1,14759766,1,1,2023,5,3,4,0.0,1.0
1,7,4,0,0,1,13359286,1,1,2023,7,20,5,0.5,1.5
1,7,4,0,0,1,13359286,1,1,2023,7,20,5,0.5,1.5
1,7,4,0,0,1,13359286,1,1,2023,7,20,5,0.5,1.5
1,2,2,0,0,0,13227118,1,1,2023,1,29,1,0.0,1.0
1,2,2,0,0,0,14422754,1,1,2023,6,28,4,0.0,1.0
1,5,2,0,0,0,14415275,1,1,2023,6,26,2,0.5,1.5
1,6,2,0,0,0,6674536,1,1,2021,8,27,6,0.5,1.5
1,1,2,0,0,0,6676024,1,1,2021,6,10,5,0.0,1.0
1,2,2,0,0,0,11853367,1,1,2022,10,9,1,0.0,1.0
1,2,3,0,0,1,13169029,1,1,2023,1,19,5,0.0,1.0
1,6,2,0,0,0,7432617,1,1,2021,9,15,4,0.5,1.5
1,6,2,2,0,1,6776177,1,1,2021,6,24,5,0.5,1.5
1,4,2,0,0,1,14683283,1,1,2023,5,19,6,0.5,1.5
1,2,2,1,1,1,10539681,1,1,2022,7,10,1,0.0,1.0
1,4,4,2,0,2,10538984,1,1,2022,7,7,5,0.5,1.5
1,1,8,0,0,3,11012089,1,1,2022,8,7,1,0.0,1.0
1,1,2,0,0,1,10081825,1,1,2022,6,12,1,0.0,1.0
1,3,2,0,0,1,14297750,1,1,2023,5,1,2,0.0,1.0
1,5,2,0,1,1,9680672,1,1,2022,6,8,4,0.5,1.5
1,4,3,0,0,1,12087581,1,1,2022,10,10,2,0.5,1.5
1,2,2,0,0,0,12845526,1,1,2023,6,4,1,0.0,1.0
1,1,2,0,0,1,9506969,1,1,2022,5,8,1,0.0,1.0
1,5,2,0,0,0,14495063,1,1,2023,8,3,5,0.5,1.5
1,9,1,0,0,1,13254801,1,2,2023,1,31,3,1.0,3.0
1,9,1,0,0,1,13254801,1,2,2023,1,31,3,1.0,3.0
1,5,2,0,0,0,7131476,1,1,2021,8,8,1,0.5,1.5
1,1,2,1,0,1,16399271,1,1,2023,7,23,1,0.0,1.0
1,6,2,0,0,1,12527556,1,1,2022,12,10,7,0.5,1.5
1,3,2,0,0,0,16658470,1,1,2023,9,9,7,0.0,1.0
1,2,2,0,0,1,10264377,1,1,2022,9,1,5,0.0,1.0
1,3,3,0,0,1,6847948,1,1,2021,7,22,5,0.0,1.0
1,1,4,0,0,1,10501726,1,1,2022,7,2,7,0.0,1.0
1,1,2,0,0,0,10258055,1,1,2022,6,26,1,0.0,1.0
1,3,4,0,0,2,10113262,1,1,2022,7,17,1,0.0,1.0
1,2,4,0,0,1,13810623,1,1,2023,7,5,4,0.0,1.0
1,2,6,0,0,2,14074156,1,1,2023,4,9,1,0.0,1.0
1,4,2,2,0,1,13365226,1,1,2023,4,14,6,0.5,1.5
1,2,5,0,0,2,14302560,1,1,2023,6,18,1,0.0,1.0
1,2,4,0,0,1,14302560,1,1,2023,6,18,1,0.0,1.0
1,2,2,0,0,0,14302560,1,1,2023,6,18,1,0.0,1.0
1,4,2,0,0,0,10118098,1,1,2022,6,27,2,0.5,1.5
1,3,2,0,0,0,13122573,1,1,2023,6,4,1,0.0,1.0
1,2,2,2,0,1,11554468,1,1,2022,9,5,2,0.0,1.0
1,1,1,1,0,0,7094924,1,1,2021,8,3,3,0.0,1.0
1,1,2,0,0,0,14792029,1,1,2023,5,3,4,0.0,1.0
1,1,2,0,0,0,16505753,1,1,2023,8,9,4,0.0,1.0
1,2,2,2,0,1,9772539,1,1,2022,7,4,2,0.0,1.0
1,2,2,0,0,1,10415709,1,1,2022,7,18,2,0.0,1.0
1,6,2,2,0,1,10547931,1,1,2022,9,3,7,0.5,1.5
1,3,4,0,0,2,9137555,1,1,2022,6,5,1,0.0,1.0
1,7,2,0,0,0,14266730,1,1,2023,7,31,2,0.5,1.5
1,2,1,0,0,0,14251734,1,1,2023,4,2,1,0.0,1.0
1,3,3,0,0,1,11354887,1,1,2022,8,26,6,0.0,1.0
1,1,4,0,0,1,14686759,1,1,2023,4,30,1,0.0,1.0
1,4,4,0,0,1,10769491,1,1,2022,8,4,5,0.5,1.5
1,6,2,0,0,0,11831030,1,1,2022,10,9,1,0.5,1.5
1,3,2,0,0,1,9409284,1,1,2022,5,2,2,0.0,1.0
1,2,4,0,0,1,17202768,1,1,2023,9,10,1,0.0,1.0
1,3,3,0,0,1,14034755,1,1,2023,4,8,7,0.0,1.0
1,4,4,0,0,1,16269595,1,1,2023,8,26,7,0.5,1.5
1,4,2,0,0,1,12655325,1,1,2023,2,28,3,0.5,1.5
1,1,2,0,0,0,10952399,1,1,2022,7,31,1,0.0,1.0
1,3,2,1,0,1,14624637,1,1,2023,5,1,2,0.0,1.0
1,6,4,0,0,1,9027079,1,1,2022,7,27,4,0.5,1.5
1,6,4,0,0,1,9027079,1,1,2022,7,27,4,0.5,1.5
1,5,2,0,0,1,12239019,1,1,2022,10,31,2,0.5,1.5
1,1,4,0,0,1,9831517,1,1,2022,7,3,1,0.0,1.0
1,1,2,0,0,0,13218184,1,1,2023,1,30,2,0.0,1.0
1,3,2,0,0,0,14452319,1,1,2023,4,23,1,0.0,1.0
1,2,1,0,0,0,9844629,1,1,2022,6,7,3,0.0,1.0
1,2,2,0,0,0,7769594,1,1,2021,10,12,3,0.0,1.0
1,2,2,0,0,0,14579588,1,1,2023,5,13,7,0.0,1.0
1,3,2,0,0,0,9958688,1,1,2022,7,13,4,0.0,1.0
1,1,2,0,0,0,13007244,1,1,2023,1,2,2,0.0,1.0
1,2,2,0,0,0,10411301,1,1,2022,7,10,1,0.0,1.0
1,2,4,0,0,1,14577854,1,1,2023,5,10,4,0.0,1.0
1,2,2,0,0,0,9690028,1,1,2022,7,10,1,0.0,1.0
1,1,2,0,0,1,9360474,1,1,2022,5,7,7,0.0,1.0
1,1,2,0,0,0,13510173,1,1,2023,2,10,6,0.0,1.0
1,3,2,2,0,1,13557571,1,1,2023,4,9,1,0.0,1.0
